pop,upop
193939912.00,34.93
59501292.00,59.38
19606895.00,68.97
3590386.00,57.70
71726.00,51.77
5399000.00,90.77
56843400.00,66.86
2460002.00,50.38
124961000.00,77.88
4061000.00,77.74
16095199.00,55.90
26608089.00,17.95
76674.00,36.12
21478544.00,58.94
44641540.00,77.45
4515100.00,36.63
4742685.00,16.85
2520742.00,68.90
2974647.00,84.49
1725118.00,16.32
2019148.00,48.98
4785488.00,75.94
30365.00,16.57
3657144.00,67.35
402925.00,82.48
391783.00,99.89
1956165.00,59.79
13039754.00,25.54
9725612.00,12.91
20205992.00,54.40
245000.00,25.59
9383608.00,25.07
367941.00,90.84
50577.00,66.40
2266745.00,44.46
1112846.00,43.41
92663664.00,72.99
106057.00,25.55
3691000.00,46.39
30423.00,100.00
2280495.00,56.85
609231.00,52.32
26747660.00,51.30
15363065.00,26.98
44164109.00,25.30
1605828.00,29.32
20859421.00,10.44
15382838.00,71.96
189482.00,59.98
3620000.00,85.23
4520727.00,53.30
9039088.00,15.69
105753088.00,31.69
54817.00,89.59
4336613.00,73.45
2139539.00,71.69
119564925.00,31.58
16805.00,71.07
2682720.00,57.30
4596131.00,14.26
4651222.00,51.49
23619358.00,70.52
68240134.00,48.35
38542652.00,61.45
9991525.00,50.45
3649237.00,93.58
495179.00,94.61
22730211.00,53.92
148336000.00,73.38
5995987.00,8.49
168786.00,21.44
25519.00,91.26
123318.00,47.67
18373412.00,78.43
8475136.00,39.48
7734639.00,51.58
73925.00,49.44
3858559.00,34.19
3419000.00,100.00
5346331.00,56.60
1989443.00,50.59
349250.00,14.46
6278911.00,31.07
38283223.00,54.00
5425099.00,15.75
39294967.00,75.77
17891000.00,18.52
42363.00,33.90
145262.00,28.97
108129.00,43.02
23805536.00,32.18
438280.00,66.00
944223.00,23.02
8780745.00,83.67
6993795.00,73.63
13941025.00,49.76
5702611.00,29.42
29030288.00,20.20
58722767.00,30.11
842752.00,22.20
4180689.00,30.28
95678.00,22.83
1250316.00,9.40
8785700.00,61.08
57608769.00,61.59
4095512.00,44.73
14597.00,78.89
9188.00,43.56
19791266.00,11.58
51921041.00,66.91
2238281.00,78.47
57865745.00,78.29
263126000.00,76.88
3201604.00,90.25
22377000.00,38.80
164209.00,19.87
21726808.00,85.87
70824500.00,21.80
107317.00,89.93
2366298.00,69.72
14633091.00,23.23
9018229.00,37.57
11476807.00,31.34
252465890.00,51.87
6197620.00,40.39
109913216.00,61.72
1939948993.00,37.30
1715417437.00,32.24
316909668.00,71.99
856102195.00,67.99
243052945.00,56.87
483999563.00,71.09
297399140.00,34.00
412815898.00,27.09
1246418863.00,75.94
286202901.00,77.65
960215962.00,75.46
486343677.00,72.97
405733941.00,70.42
585189354.00,22.88
4459374255.00,36.12
372371977.00,23.57
2102273232.00,31.35
284848005.00,56.70
252835066.00,53.52
4087002278.00,37.26
295691746.00,77.30
1113165228.00,74.58
14811146.00,38.67
1831802.00,32.95
22840568.00,38.68
1258965823.00,26.18
583892679.00,29.02
583369043.00,29.01
1984729046.00,43.52
5705793118.00,44.70
16772522.00,19.76
3187784.00,38.91
28904300.00,56.00
52874.00,85.28
63854.00,93.66
13042666.00,28.88
68349.00,33.96
34994818.00,88.16
3223173.00,66.06
80326.00,48.77
18072000.00,86.11
7948278.00,65.80
7685000.00,52.21
280151.00,80.96
563730.00,88.39
118427768.00,21.69
264962.00,33.26
10194000.00,67.93
10136811.00,96.78
206962.00,47.48
5985658.00,36.76
59746.00,100.00
508897.00,20.54
7566716.00,59.40
3879278.00,39.41
1576291.00,48.98
162755054.00,77.61
295010.00,68.64
8406067.00,67.78
10089876.00,15.13
6239030.00,7.21
389156.00,48.77
10694459.00,17.31
13929575.00,42.57
29354000.00,77.68
31672.00,100.00
3335840.00,37.23
7001634.00,21.47
144050.00,30.52
14193986.00,84.55
1204855000.00,30.96
37441980.00,70.52
479574.00,28.30
42183620.00,32.84
2721277.00,56.41
3510925.00,54.56
14404340.00,41.21
4669000.00,54.89
10906048.00,74.28
145139.00,87.68
855389.00,68.04
10327253.00,74.64
5233373.00,84.98
661076.00,76.30
71367.00,64.83
7892420.00,57.60
11440576.00,57.77
62434527.00,42.81
5588743.00,53.97
448332.00,38.83
3164095.00,16.54
1436634.00,70.30
57237226.00,13.83
44099.00,30.93
775498.00,45.50
5107790.00,80.96
59541900.00,74.91
215200.00,56.64
1086449.00,75.36
1065746.00,43.36
4734000.00,53.84
81678051.00,73.29
16760991.00,40.14
10634385.00,72.12
55800.00,80.90
100253.00,34.55
145562.00,92.06
10357354.00,43.11
7863033.00,29.48
1180877.00,32.63
726695.00,29.14
7819806.00,32.59
5591136.00,42.94
6156100.00,100.00
10328965.00,65.21
267468.00,91.63
960874982.00,26.61
196957845.00,36.08
60318632.00,60.24
20217759.00,68.78
3608841.00,57.92
72181.00,51.78
5545000.00,90.87
56844303.00,66.92
2480000.00,50.62
125439000.00,78.02
4195000.00,78.37
15815626.00,55.92
27373035.00,18.26
77727.00,36.41
21763670.00,59.02
45092991.00,78.24
1637031.00,98.04
4560400.00,36.35
4857774.00,17.38
2485056.00,68.75
3033406.00,84.82
1753824.00,16.96
2079921.00,45.96
4878202.00,75.99
30833.00,16.48
3629102.00,67.29
408625.00,82.89
398459.00,99.91
1953544.00,59.59
13452526.00,25.80
9822812.00,13.26
20725374.00,55.69
255000.00,25.64
9640643.00,25.52
370433.00,90.95
51020.00,66.73
2333966.00,45.25
1122457.00,43.28
94426946.00,73.37
107556.00,25.07
3675099.00,46.29
30700.00,100.00
2298038.00,56.81
608388.00,53.37
27161889.00,51.69
15913101.00,27.50
44710931.00,25.53
1654214.00,29.81
21390905.00,10.90
15459006.00,72.81
193816.00,60.09
3673400.00,85.33
4612229.00,53.53
9361912.00,15.77
108424822.00,32.21
57518.00,89.56
4359184.00,73.76
2191864.00,71.67
122599749.00,31.84
17255.00,71.43
2738125.00,58.14
4715929.00,14.08
4760853.00,52.13
24038761.00,70.95
69835713.00,48.29
38594998.00,61.49
10026176.00,51.11
3683103.00,93.73
501019.00,95.00
22684270.00,53.77
148375726.00,73.37
5912755.00,9.84
170158.00,21.53
25875.00,91.66
125694.00,48.63
18853670.00,78.67
8710746.00,39.62
7625357.00,51.84
75304.00,49.52
3837807.00,34.43
3524500.00,100.00
5361999.00,56.54
1989872.00,50.62
359236.00,14.66
6346440.00,31.43
39120000.00,54.49
5452771.00,15.87
39387017.00,75.86
18136000.00,18.50
42888.00,33.72
147040.00,28.77
108122.00,43.38
24691970.00,32.23
445830.00,66.08
963428.00,23.05
8826939.00,83.82
7040687.00,73.58
14331962.00,50.10
5784330.00,28.88
29903329.00,20.54
59266089.00,30.28
856439.00,22.53
4284286.00,30.71
95889.00,22.86
1255001.00,9.62
8957500.00,61.47
58522320.00,62.12
4188010.00,44.79
15334.00,79.93
9227.00,43.97
20412967.00,11.66
51512299.00,66.95
2350192.00,78.32
58019030.00,78.35
266278000.00,77.26
3224807.00,90.54
22785000.00,38.44
168236.00,20.16
22188671.00,86.24
71995500.00,22.19
107817.00,90.44
2474666.00,70.22
15266147.00,23.76
9253527.00,37.10
11683136.00,31.73
258300051.00,52.05
6258158.00,40.63
109563097.00,61.70
1962640188.00,38.07
1736435473.00,33.10
317684325.00,72.11
857333424.00,68.05
243653269.00,56.92
484682026.00,71.19
305025311.00,34.26
424741843.00,27.37
1254142817.00,76.14
288040686.00,77.82
966102131.00,75.68
494384205.00,73.43
412605665.00,70.92
600664665.00,23.19
4534496929.00,36.60
382697537.00,23.83
2142621760.00,31.64
290827337.00,57.04
258014220.00,53.86
4151799392.00,37.78
299126029.00,77.67
1121735329.00,74.82
15107874.00,39.24
1858774.00,33.32
23224806.00,39.14
1284469918.00,26.41
599858645.00,29.37
599318384.00,29.36
2009177632.00,44.33
5788639746.00,45.06
17481800.00,20.06
3168033.00,39.47
29411839.00,56.77
53926.00,86.04
64291.00,93.43
13424813.00,29.57
70245.00,33.59
35419683.00,88.37
3173425.00,65.78
83195.00,48.36
18311000.00,86.28
7959017.00,65.80
7763000.00,51.90
283792.00,81.18
579855.00,88.39
120987124.00,22.06
265940.00,33.39
10160000.00,68.31
10156637.00,96.85
213674.00,47.53
6176318.00,37.07
60129.00,100.00
512377.00,21.46
7717445.00,59.89
3810649.00,39.39
1611827.00,49.83
165303155.00,78.30
302449.00,69.16
8362826.00,68.01
10372809.00,15.41
6333415.00,7.41
399508.00,49.70
11022162.00,17.68
14317191.00,43.16
29671900.00,77.95
33535.00,100.00
3417163.00,37.31
7242018.00,21.51
144832.00,30.40
14396020.00,84.86
1217550000.00,31.92
38049040.00,70.83
492979.00,28.26
43424997.00,33.29
2795903.00,56.83
3596733.00,55.47
14852193.00,41.59
4494000.00,55.03
10955372.00,74.43
146306.00,88.36
873246.00,68.16
10315241.00,74.51
5263074.00,85.01
673202.00,76.35
71146.00,64.92
8029114.00,58.44
11683480.00,58.28
63595629.00,42.68
5643363.00,55.25
463844.00,38.83
3202598.00,16.72
1415594.00,70.11
59076414.00,14.01
44081.00,33.04
784479.00,46.28
5124573.00,81.22
59753098.00,75.08
219282.00,56.39
1114879.00,76.43
1095839.00,44.26
4616100.00,53.60
81914831.00,73.23
17169214.00,40.90
10709173.00,72.24
55900.00,81.10
100796.00,34.81
148060.00,92.29
10612300.00,43.51
8124799.00,29.77
1207006.00,33.42
730193.00,29.05
7965548.00,33.20
5724587.00,43.44
6435500.00,100.00
10311238.00,65.08
268916.00,91.80
979290432.00,26.82
199926615.00,37.24
61306632.00,61.09
20855408.00,68.59
3637510.00,58.14
72899.00,51.79
5692000.00,90.94
56860281.00,66.98
2509923.00,50.86
125757000.00,78.15
4325000.00,78.66
15577894.00,55.94
28116027.00,18.58
78907.00,37.39
22016510.00,59.10
45524681.00,78.66
1637906.00,98.06
4628400.00,36.07
4966303.00,18.23
2457222.00,68.65
3070974.00,85.14
1779201.00,17.57
2197801.00,42.96
4970391.00,76.05
31327.00,16.29
3601613.00,67.23
414225.00,82.83
405231.00,99.98
1958303.00,59.38
13882646.00,26.06
10006767.00,13.63
21260881.00,56.97
262000.00,26.01
9901045.00,25.98
372687.00,91.18
51397.00,67.06
2403779.00,46.05
1133996.00,43.16
96181710.00,73.67
108342.00,24.47
3667748.00,46.20
30971.00,100.00
2316571.00,56.76
607502.00,54.41
27556892.00,52.02
16410777.00,28.01
45290888.00,25.77
1705349.00,30.32
21902534.00,11.37
15530498.00,73.64
197564.00,60.20
3732000.00,85.42
4700777.00,53.78
9701730.00,15.86
111164651.00,32.73
60248.00,89.66
4381336.00,74.04
2219768.00,71.65
125697651.00,32.09
17695.00,71.16
2794845.00,58.98
4840311.00,13.90
4870695.00,52.77
24441076.00,71.38
71437381.00,48.23
38624370.00,61.54
10063945.00,51.77
3724655.00,93.88
511864.00,95.36
22619004.00,53.62
148160042.00,73.37
6097688.00,11.37
171276.00,21.62
26201.00,92.05
127946.00,49.59
19331311.00,78.91
8939438.00,39.77
7617794.00,52.11
76417.00,49.61
3833053.00,34.67
3670700.00,100.00
5373361.00,56.48
1988628.00,50.64
369438.00,14.87
6480888.00,31.79
40000247.00,54.97
5584223.00,16.00
39478186.00,75.94
18336000.00,18.49
43391.00,33.53
148962.00,28.57
108078.00,43.74
25466387.00,32.28
453653.00,66.15
984506.00,23.08
8840998.00,83.91
7071850.00,73.53
14736209.00,50.47
5862224.00,28.34
30733937.00,20.89
59878955.00,30.45
859496.00,22.87
4392941.00,31.14
96174.00,22.90
1258365.00,9.85
9089300.00,61.87
59451488.00,62.65
4267690.00,45.02
15967.00,80.93
9264.00,44.38
21041468.00,11.75
51057189.00,66.99
2467726.00,78.49
58166950.00,78.41
269394000.00,77.64
3248039.00,90.84
23225000.00,38.08
171802.00,20.46
22649212.00,86.61
73156700.00,22.58
108093.00,90.92
2587997.00,70.71
15834747.00,24.25
9502346.00,36.64
11877664.00,32.13
264052700.00,52.27
6312682.00,40.86
109459093.00,61.66
1984861851.00,38.84
1757273497.00,33.97
318394013.00,72.22
858726155.00,68.11
244288869.00,56.98
485524343.00,71.27
312569145.00,34.56
436671177.00,27.67
1261864853.00,76.34
289904172.00,77.96
971960681.00,75.89
502390020.00,73.90
419468647.00,71.44
616192978.00,23.51
4609883929.00,37.09
393134571.00,24.10
2183096828.00,31.94
296885404.00,57.39
263229416.00,54.22
4216749358.00,38.31
302704697.00,78.05
1130280610.00,75.04
15399398.00,39.81
1884253.00,33.56
23596333.00,39.59
1310019343.00,26.64
616161312.00,29.72
615604157.00,29.71
2033652530.00,45.14
5871748782.00,45.42
18034130.00,20.36
3148281.00,40.04
29887717.00,57.54
54942.00,86.77
64147.00,93.18
13801868.00,30.27
72232.00,33.22
35833965.00,88.56
3137652.00,65.50
85447.00,47.95
18517000.00,86.50
7968041.00,65.80
7838250.00,51.59
286968.00,81.40
597834.00,88.38
123574107.00,22.44
266944.00,33.51
10117000.00,68.69
10181245.00,96.92
221608.00,47.57
6361301.00,37.39
60497.00,100.00
520917.00,22.40
7870860.00,60.38
3779354.00,39.37
1645846.00,50.68
167893835.00,79.05
309746.00,69.67
8312068.00,68.23
10665781.00,15.88
6420397.00,7.62
409805.00,50.64
11338733.00,18.06
14709961.00,43.76
29987200.00,78.34
35596.00,100.00
3497910.00,37.39
7494143.00,21.54
145709.00,30.42
14594070.00,85.17
1230075000.00,32.88
38645409.00,71.15
506525.00,28.21
44558347.00,33.74
2873638.00,57.30
3682725.00,56.37
15296390.00,41.96
4572000.00,55.17
11000431.00,74.62
146956.00,89.00
890733.00,68.28
10304131.00,74.38
5284991.00,85.03
685644.00,76.39
70756.00,65.01
8163474.00,59.27
11924991.00,58.79
64754566.00,42.66
5692300.00,56.53
479836.00,38.82
3260612.00,16.91
1399535.00,69.92
60893264.00,14.19
44467.00,35.35
792859.00,46.73
5139835.00,81.47
59964845.00,75.25
223734.00,56.29
1143838.00,77.44
1126786.00,45.16
4531600.00,53.36
82034771.00,73.17
17568583.00,41.65
10776504.00,72.36
56000.00,81.23
101125.00,35.07
150306.00,92.51
10871786.00,43.91
8331366.00,30.07
1233520.00,34.22
733854.00,28.96
8111954.00,33.79
5855946.00,43.94
6489300.00,100.00
10290486.00,64.96
271128.00,91.96
997817250.00,27.03
202853850.00,38.41
62426086.00,61.85
21519356.00,68.41
3674171.00,58.40
73817.00,51.80
5836000.00,91.01
56890372.00,67.04
2534069.00,51.10
126057000.00,78.27
4444000.00,78.95
15333703.00,55.96
28842245.00,18.90
80190.00,38.75
22240826.00,59.18
45953580.00,78.91
1686256.00,98.07
4696400.00,35.79
5068658.00,19.12
2432851.00,68.60
3092684.00,85.46
1801695.00,18.05
2365290.00,43.30
5062160.00,76.11
31842.00,15.99
3575137.00,67.17
419450.00,82.78
412031.00,100.00
1969345.00,59.17
14329239.00,26.32
10260421.00,14.00
21808125.00,58.24
264000.00,26.38
10168000.00,26.43
375236.00,91.49
51697.00,67.39
2476188.00,46.85
1148284.00,43.04
97925825.00,73.93
108506.00,23.89
3654208.00,46.10
31242.00,100.00
2335694.00,56.71
606549.00,55.45
27934014.00,52.35
16872896.00,28.54
45895991.00,26.04
1758097.00,30.82
22395247.00,11.86
15610650.00,74.45
201418.00,60.60
3781300.00,85.49
4786641.00,54.02
10058960.00,15.94
113975055.00,33.25
62939.00,89.78
4405157.00,74.31
2227596.00,71.63
128845692.00,32.35
18123.00,70.73
2852739.00,59.81
4969116.00,13.72
4980346.00,53.41
24827409.00,71.80
73042605.00,48.17
38649660.00,61.58
10108977.00,52.43
3759430.00,94.02
528213.00,95.66
22553978.00,53.46
147915307.00,73.36
6506118.00,12.47
172191.00,21.71
26503.00,92.42
130110.00,50.55
19809633.00,79.15
9163184.00,39.91
7596501.00,52.38
77319.00,49.72
3843472.00,34.91
3796000.00,100.00
5383291.00,56.42
1985956.00,50.67
379859.00,15.08
6672781.00,32.15
40926063.00,55.45
5806951.00,16.12
39582413.00,76.02
18568000.00,18.48
43885.00,33.34
150994.00,28.37
108001.00,44.10
26149124.00,32.34
461569.00,66.22
1006760.00,23.08
8846062.00,83.94
7088906.00,73.48
15151962.00,50.84
5936780.00,27.81
31533781.00,21.24
60544937.00,30.62
853867.00,23.22
4506465.00,31.58
96526.00,22.93
1260677.00,10.09
9214900.00,62.26
60394104.00,63.18
4335991.00,45.24
16527.00,81.89
9298.00,44.79
21679497.00,11.83
50594105.00,67.03
2595220.00,78.94
58316954.00,78.47
272657000.00,78.01
3271014.00,91.15
23667000.00,37.83
175004.00,20.77
23108003.00,86.96
74306900.00,22.97
108355.00,91.37
2706518.00,71.19
16349809.00,24.74
9763742.00,36.18
12059858.00,32.53
269737923.00,52.53
6365223.00,41.08
109207205.00,61.63
2006344261.00,39.62
1777437867.00,34.85
319037521.00,72.32
859806214.00,68.17
244814942.00,57.05
486169409.00,71.35
319951491.00,34.87
448746908.00,27.95
1269243042.00,76.53
291694145.00,78.12
977548897.00,76.09
510356845.00,74.37
426291808.00,71.95
631885766.00,23.82
4684786527.00,37.59
403759218.00,24.36
2223434661.00,32.24
302949605.00,57.77
268407285.00,54.60
4281027309.00,38.84
306162843.00,78.42
1138526070.00,75.26
15692402.00,40.36
1908365.00,33.78
23965990.00,40.03
1335552652.00,26.88
632857149.00,30.06
632281973.00,30.05
2057592648.00,45.96
5954029569.00,45.78
18511480.00,20.66
3128530.00,40.60
30336880.00,58.31
55899.00,87.47
63888.00,92.93
14187710.00,30.98
74206.00,32.86
36241578.00,88.76
3112958.00,65.23
87276.00,47.54
18711000.00,86.73
7976789.00,65.80
7913000.00,51.28
290054.00,81.61
618054.00,88.38
126169583.00,22.82
267949.00,33.63
10069000.00,69.06
10203008.00,97.00
230289.00,47.62
6546493.00,37.70
60943.00,100.00
533506.00,23.38
8026257.00,60.87
3775898.00,39.35
1678111.00,51.53
170516482.00,79.78
316873.00,70.17
8256786.00,68.45
10969093.00,16.51
6511920.00,7.83
419884.00,51.57
11641509.00,18.36
15108630.00,44.35
30247900.00,78.72
37742.00,100.00
3577028.00,37.48
7760157.00,21.57
146669.00,30.43
14788609.00,85.48
1241935000.00,33.87
39234059.00,71.46
520180.00,28.17
45647949.00,34.20
2953011.00,57.77
3767369.00,57.26
15728482.00,42.34
4501000.00,55.31
11041893.00,74.86
144472.00,89.62
908040.00,68.41
10294373.00,74.25
5304219.00,85.06
698256.00,76.44
70295.00,65.09
8296375.00,60.10
12163887.00,59.29
65922626.00,42.70
5736075.00,57.80
496330.00,38.82
3337227.00,17.11
1386156.00,69.73
62707547.00,14.37
45126.00,35.65
800314.00,47.12
5153498.00,81.71
60186291.00,75.42
228380.00,56.22
1173114.00,78.38
1159001.00,46.06
4487300.00,53.12
82047195.00,73.10
17969006.00,42.42
10834880.00,72.48
56100.00,81.35
101302.00,35.34
152275.00,92.73
11136814.00,44.32
8497582.00,30.37
1260424.00,35.02
737316.00,28.87
8258484.00,34.39
5985675.00,44.45
6543700.00,100.00
10266570.00,64.83
274047.00,92.12
1016402907.00,27.24
205753493.00,39.59
63616065.00,62.59
22200835.00,68.39
3712696.00,58.65
74853.00,51.81
5971000.00,91.07
56906744.00,67.10
2556780.00,51.34
126400000.00,78.40
4564000.00,79.24
15071300.00,55.99
29564614.00,19.22
81556.00,40.14
22444986.00,59.26
46286503.00,79.15
1766247.00,98.09
4769000.00,35.50
5165072.00,20.04
2410019.00,68.45
3113960.00,85.77
1821632.00,18.54
2558085.00,43.65
5153764.00,76.18
32357.00,15.70
3549331.00,67.11
424700.00,82.89
418810.00,100.00
1984242.00,58.97
14790245.00,26.59
10563554.00,14.38
22358128.00,59.50
271000.00,26.76
10444822.00,26.95
377516.00,91.79
51922.00,67.71
2551429.00,47.64
1160421.00,42.92
99632299.00,74.19
108236.00,23.31
3652732.00,46.00
31517.00,100.00
2355588.00,56.67
605693.00,56.49
28292299.00,52.68
17317376.00,28.74
46509586.00,26.33
1809920.00,31.34
22866496.00,12.36
15707209.00,75.25
205279.00,60.99
3815000.00,85.55
4869627.00,54.26
10432657.00,16.02
116860691.00,33.77
65374.00,89.91
4431464.00,74.38
2224922.00,71.61
132013680.00,32.61
18524.00,70.30
2911383.00,60.63
5101633.00,13.55
5089306.00,54.05
25199744.00,72.22
74656228.00,48.11
38663481.00,61.63
10160196.00,53.09
3781101.00,94.16
548618.00,95.89
22507344.00,53.31
147670692.00,73.36
7047196.00,13.24
172979.00,21.80
26795.00,92.78
132284.00,51.51
20302193.00,79.38
9386923.00,40.06
7567745.00,52.65
78846.00,49.84
3878475.00,35.14
3927200.00,100.00
31240.00,100.00
5390516.00,56.36
1981629.00,50.70
390489.00,15.29
6904231.00,32.51
41899683.00,55.93
6092688.00,16.25
39721108.00,76.10
18784000.00,18.47
44391.00,33.15
153066.00,28.17
107923.00,44.46
26777059.00,32.39
469108.00,66.30
1028694.00,22.95
8850974.00,83.97
7110001.00,73.42
15568797.00,51.21
6012308.00,27.28
32323953.00,21.59
61250974.00,30.80
845106.00,23.56
4624826.00,32.02
96937.00,22.96
1262544.00,10.33
9333300.00,62.65
61344874.00,63.70
4395293.00,45.47
17114.00,82.81
9334.00,45.20
22336812.00,11.91
50143939.00,67.07
2733770.00,79.38
58487141.00,78.53
275854000.00,78.38
3292134.00,91.45
24051000.00,37.70
178074.00,21.07
23565734.00,87.31
75456300.00,23.38
108535.00,91.81
2776568.00,71.52
16829935.00,25.24
10034412.00,35.72
12226742.00,32.94
275492163.00,52.80
6411686.00,41.30
109092730.00,61.60
2026505631.00,40.41
1796509002.00,35.74
319900773.00,72.45
860985079.00,68.24
245286780.00,57.14
487181237.00,71.44
327461927.00,35.19
461180538.00,28.24
1276558490.00,76.73
293296742.00,78.26
983261748.00,76.30
518188225.00,74.82
433023588.00,72.45
647910647.00,24.14
4758928261.00,38.09
414684350.00,24.61
2263637343.00,32.55
309057956.00,58.16
273553273.00,54.99
4344243911.00,39.38
309600485.00,78.78
1146823935.00,75.48
15988861.00,40.92
1931420.00,33.99
24331967.00,40.47
1361118891.00,27.12
650030484.00,30.41
649436727.00,30.40
2080606568.00,46.80
6035486751.00,46.15
19038420.00,20.97
3108778.00,41.17
30766551.00,59.12
56768.00,88.13
64161.00,92.67
14601983.00,31.69
76041.00,32.49
36648054.00,88.95
3093820.00,64.95
89004.00,47.13
18926000.00,86.95
7992324.00,65.80
7982750.00,51.19
293572.00,81.82
640904.00,88.38
128746273.00,23.20
268920.00,33.76
10035000.00,69.48
10226419.00,97.07
239024.00,47.66
6740491.00,38.02
61285.00,100.00
548387.00,24.38
8182710.00,61.35
3784389.00,39.33
1708368.00,52.37
173153066.00,80.50
323812.00,70.67
8210624.00,68.68
11283016.00,17.17
6623707.00,8.04
429576.00,52.51
11928306.00,18.47
15514249.00,44.94
30499200.00,79.10
39810.00,100.00
3653310.00,37.56
8042713.00,21.60
147682.00,30.45
14980484.00,85.78
1252735000.00,34.87
